ID,Text,Is_Activism,Category,Post_Id,Like_Count
307,Shame on you for cooperating with a terrorist country🕳️,False,None,CvXe5CMK9hJ,1
308,👿💩🤡👿💩🤡👿💩🤡👿💩🤡,False,None,CvXe5CMK9hJ,0
309,#boycotunilever,False,None,CvXe5CMK9hJ,0
310,"Leave russia, stop sponsoring the wars",False,None,CvXe5CMK9hJ,0
311,"Tragam de volta o shampoo Vital Ervas , fez muito sucesso aqui no Brasil 🇧🇷🌿",False,None,CvXe5CMK9hJ,0
312,🤮.. will never buy your shit!!,False,None,CvXe5CMK9hJ,0
313,https://www.instagram.com/reel/CvprrvDNZTA/?igshid=MzRlODBiNWFlZA==,False,None,CvXe5CMK9hJ,0
314,"PETTER, STOP FUNDING KILLINGS OF UKRAINIAN CHILDREN❗️Blood of killed by russia 500 Ukrainian children is on your hands! 🩸🩸🩸🩸",False,None,CvXe5CMK9hJ,0
315,Today @unilever @unileverusa killed children in #Chernihiv Ukraine,False,None,CvXe5CMK9hJ,0
316,"Unilever is an example of a morally bankrupt organization. For them, money is more important than human lives. At first, they promised to suspend all imports and exports of its products to and from russia. But instead, they have increased their business in russia by 37%.",False,None,CvXe5CMK9hJ,0
317,wow such morals! While at the same time sponsoring Russian terror ❤️❤️❤️,True,political,CvPfdwFJRUJ,20
318,UNILEVER SPONSORED KILLINGS OF UKRAINIAN CHILDREN 🩸🩸🩸🩸,False,political,CvPfdwFJRUJ,1
319,How about pulling operations out of Russia if you really care about people!,False,political,CvPfdwFJRUJ,23
320,How about ending the massive environmental circus that has murdered millions of animals in Ukraine due to the war?,False,political,CvPfdwFJRUJ,8
321,Ви спонсори тероризму,False,political,CvPfdwFJRUJ,6
322,Unilever continues to sell consumer goods into Russia despite ample consumer boycotts under the guise of providing “essential” products. Cornetto ice cream hardly seems essential. No excuse for financing war criminals.,False,political,CvPfdwFJRUJ,30
323,"🇺🇦BOYCOTT DOVE AND UNILEVER BRANDS: Unilever continues to finance Putin's war of aggression against the Ukrainian people, despite claiming to have ceased cash flow in the countr. Additionally, Unilever has announced their employees in Russia may be conscripted. Slava Ukraini! Glory to the defenders!🇺🇦",False,political,CvPfdwFJRUJ,15
324,Care about the animals? Maybe you should start caring about Ukraine and pull out of Russia? #unileverrussia STOP SUPPORTING WAR. SLAVA UKRAINI 🇺🇦,False,political,CvPfdwFJRUJ,15
325,Cruelty-free... yet you continue to trade in russia even as the regime's missiles took the lives of another 5 civilians just this morning 👎👎,False,political,CvPfdwFJRUJ,13
326,499 dead children in Ukraine. There will never be another Unilever product in our home again. Your profits are soaked in blood.,False,political,CvPfdwFJRUJ,20
327,"What is corporate fascism? It’s the callous disregard for war crimes and human rights violations committed by a fascist regime to keep business ties with the war criminals. Companies like Volkswagen have blood on their hands from WWII. The Vatican looked the other way during the Holocaust, hedging their bet in case the Nazis won. Now it’s Unilever’s time to decide if chasing profits and protecting investments in Putin’s Russia is the right thing to do. So far they’ve chosen the money over humanity. That is the definition of corporate fascism and greed.",False,political,CvPfdwFJRUJ,12
328,"You're also proud supporters of rape, kidnapping of children and killing of civilians.",False,political,CvPfdwFJRUJ,0
329,I am trying to get in contact with your Wagner group. Can you please share the contact information?,False,political,CvPfdwFJRUJ,11
330,Two sisters you helped kill. An hour before their death yesterday they were singing on the streets playing the guitar. 😭 YOU HELPED KILL THEM!!!! Children!!!!!!,False,political,CvPfdwFJRUJ,1
331,A reminder that any western company that does business in and pays taxes to Russia - like @Unilever - is directly financing Russia's continuing slaughter of Ukrainian civilians. #RussiaIsATerroristState,False,political,CvPfdwFJRUJ,1
332,A reminder that any western company that does business in and pays taxes to Russia - like @bacardi - is directly financing Russia's continuing slaughter of Ukrainian civilians. #RussiaIsATerroristState,False,political,CvPfdwFJRUJ,1
333,#saveukrainianchildren,False,political,CvPfdwFJRUJ,5
334,Why do you hate Ukrainians? What did they ever do to you ? Why are you helping try to KILL MY LOVED ONES?!?!,False,political,CvPfdwFJRUJ,4
335,#boycottunilever #stoprussianaggression,False,political,CvPfdwFJRUJ,0
336,ALGUÉM INDICA ALGUMA MARCA DE ANTITRANSPIRANTE QUE NÃO MANCHA ROUPAS??? DOVE INVISIBLE DRY (100 CORES) MUDOU A FÓRMULA E ESTÁ MANCHANDO TUDO 😡,False,political,CvPfdwFJRUJ,1
337,Fantástico,False,political,CvPfdwFJRUJ,2
338,🇺🇦,False,political,CvPfdwFJRUJ,3
339,👍👏✅,False,political,CvPfdwFJRUJ,2
340,Can i advocate for stopping the support of the russian terrorist? #russiaisaterroriststate,False,political,CvPfdwFJRUJ,16
341,Killer🇷🇺🇷🇺🇷🇺💩💩💩,False,political,CvPfdwFJRUJ,0
342,🩸🩸🩸🇷🇺💩🇷🇺💩🇷🇺💩🩸🩸🩸,False,political,CvPfdwFJRUJ,2
343,"You pretend to have a social conscience, Uilever, but in fact you're supporting the russian war criminals who have killed and wounded HUNDREDS OF THOUSANDS of innocent Ukrainians. You must know this, but you don't care. You have ""0"" credibility and integrity. You deserve a global ban on all your products.",False,political,CvPfdwFJRUJ,13
344,Whilst sponsoring the murder of innocent Ukrainians,False,political,CvPfdwFJRUJ,2
345,Stop killing Ukrainians,False,political,CvPfdwFJRUJ,0
346,Stop killing Ukrainians,False,political,CvPfdwFJRUJ,0
347,Keep supporting terrorists and pretending you’re a honest force . Disgusting companie,False,political,CvPfdwFJRUJ,0
348,The taxes Unilever is paying in Russia is helping to fund the war in Ukraine #boycottunilever,True,social,CvKzKhSNOVs,14
349,"Say nothing, change nothing: PULL OUT OF RUSSIA AND STOP SUPPORTING WAR!!!!!! NOW!",False,social,CvKzKhSNOVs,9
350,Proud supporter of the Russian regime #russiaisaterroriststate,False,social,CvKzKhSNOVs,15
351,And what would you do if you were supporting a country that funds terrorism… oh wait that’s right you’d keep supporting that country by continuing to sell them your products!,False,social,CvKzKhSNOVs,15
352,The world knows that you continue to sell your products and have a manufacturing centre in Russia -- which is committing genocide against the innocent Ukrainians. You have given permission to your employees to become Russian soldiers who kill and kidnap innocent children. This is evil.,False,social,CvKzKhSNOVs,12
353,War sponsors! You have blood on your hands! Shame!,False,social,CvKzKhSNOVs,13
354,#boycottunilever,False,social,CvKzKhSNOVs,0
355,International sponsor of war - Say nothing Change nothing - Get out of Russia. Blood of innocent Ukrainians are on your hands.,False,social,CvKzKhSNOVs,5
356,👏🏼 great ad!,False,social,CvKzKhSNOVs,1
357,Don’t hire that person! The taint of Unilever will forever ruin his/her CV,False,social,CvKzKhSNOVs,3
358,🇺🇦🇺🇦🇺🇦🇺🇦,False,social,CvKzKhSNOVs,0
359,I’ve got nothing but time on my hands. I’ll write on every post you’ve ever made. Why are you helping Russia try to kill my loved ones?!? Do you know how many Ukrainians are dying daily?! Their best men and women!!!!!!!! This is even painful to write. With Tears in my eyes. But I’m madder than I am sad. HOW COULD YOU,False,social,CvKzKhSNOVs,1
360,💀💀💀💩💩💩👿👿👿🇷🇺🇷🇺🇷🇺😭😭😭Stop sponsoring russia,False,social,CvKzKhSNOVs,0
361,"''I Carried the Bag'' @borisjohnsonuk,  @keirstarmer &  @rishisunakmp.",False,social,CvKzKhSNOVs,0
362,#Discrimination at its best. @unilever @keirstarmer @rishisunakmp @theresamay @borisjohnsonuk @rishisunakmp,False,social,CvKzKhSNOVs,1
363,"All the Dove soap on the planet will not wash the blood of Ukrainian women and children off Unilever CEO Hein Schumacher’s hands. He has clearly stated that doing business in Russia is, “the least bad option.” In other words… supporting a genocidal fascist regime is BETTER THAN LOWER PROFITS.",False,social,CvKzKhSNOVs,13
364,@unilever stop selling products to Russian war criminals....it's that simple,False,social,CvKzKhSNOVs,13
365,Let’s have a chat about how you’re helping murder Ukrainians 🤬🤬,False,social,CvKzKhSNOVs,0
366,#russiaterroriststate,False,social,CvKzKhSNOVs,0
367,I will be boycotting all Unilever products due to your support for russia,True,Environmental,Cu9YIwfv6c7,21
368,“How Dove supports Russia’s war” Please do the Instagram reel too,False,Environmental,Cu9YIwfv6c7,63
369,"First you support RuZZia by carrying on trading in RuZZia and paying taxes that go towards the war. Now Unilever employees are going to go to Ukraine and contribute to the rape & murder of women and children, torture of civilians and Soldiers, shelling of civilians…. Shame on you. Their blood is on your hands, and I will be boycotting Unilever",False,Environmental,Cu9YIwfv6c7,17
370,"Can you run a post on how you help prop up the Russian state please, maybe with some images of the UNESCO protected cathedral in Odessa the taxes your company pays helped to destroy? Your excuses for staying in Russia are wearing thin. I'm only one person but I won't be buying any of your products in the UK again. Maybe others will join me, maybe not. But your behaviour is inexcusable and people are dying as a result. Seriously, do the right thing and get out of Russia.",False,Environmental,Cu9YIwfv6c7,9
371,"Your argument against pulling out of Russia is that Russia will seize your equipment and benefit from it. This is the most ridiculous excuse to come out of a billion dollar company this year. You better hope your Russian customers are paying up, because fewer and fewer folks this side of the Curtain are interested in your greed.",False,Environmental,Cu9YIwfv6c7,22
372,"Also, wow you realize that farmers in Cote D'Ivoire are not making a living income, and your commitments do nothing to address that? They aren't making a living income BECAUSE YOU ARE NOT PAYING THEM ONE. And then you come up with some garbage couple of minimal impact initiatives to use for marketing to pretend you are a good guy. Give me a break. On top of you providing soldiers for Russia. Corrupt corporate garbage to the max.",False,Environmental,Cu9YIwfv6c7,21
373,Boycott Unilever - check the brands involved there are a few surprises,False,Environmental,Cu9YIwfv6c7,51
374,Better tell us how you are supporting ruzzia and let your workers be called to arms against Ukraine.,False,Environmental,Cu9YIwfv6c7,12
375,"You can also tell how you support killing ukrainians , how about that?",False,Environmental,Cu9YIwfv6c7,10
376,"Oh so thoughtful, now can you do something about letting your employees go fight for Russia in Ukraine. Why are you still operating in Russia? Why do you do nothing about giving up your work force, so they can kill innocent Ukrainians and contribute to Putins war crimes? Don’t make me laugh posting rubbish like this as if you hold some kind of moral high ground.",False,Environmental,Cu9YIwfv6c7,12
377,'Whilst supporting the war in Ukraine' you forgot to add this,False,Environmental,Cu9YIwfv6c7,13
378,#boycottunilever,False,Environmental,Cu9YIwfv6c7,9
379,"🇺🇦BOYCOTT DOVE AND UNILEVER BRANDS: Unilever continues to finance Putin's war of aggression against the Ukrainian people, despite claiming to have ceased cash flow in the country. Additionally, Unilever has announced their employees in Russia may be conscripted. Slava Ukraini! Glory to the defenders!🇺🇦",False,Environmental,Cu9YIwfv6c7,7
380,To bad you are not making a video how you support russians,False,Environmental,Cu9YIwfv6c7,9
381,"Boycott and stop buying their products, your money is used to build weapon that kills Ukrainian people and children!",False,Environmental,Cu9YIwfv6c7,12
382,And now we are paying 33 million in tax annually to Russian terrorist state. Shame on you,False,Environmental,Cu9YIwfv6c7,10
383,Better create video how you support russian war! Just be honest! What a hypocrisy!,False,Environmental,Cu9YIwfv6c7,11
384,How much did you send Russia this year? I think so far it was 35 million payed to the government that invaded Ukraine. Lost a customer for life.,False,Environmental,Cu9YIwfv6c7,10
385,"It's morally disgraceful that your company is helping to support russia's genocide and ecocide in Ukraine 🤬. Canadians will be boycotting your products. And how disgusting that your employees are willing to become soldiers in Putin's illegal, evil war in Ukraine 👹💀.",False,Environmental,Cu9YIwfv6c7,11
386,How many Ukrainian children have your employees killed?,False,Environmental,Cu9YIwfv6c7,16
387,🤮,False,Environmental,Cu9YIwfv6c7,5
388,Can you please share a video touting your support of Russian conscription?,False,Environmental,Cu9YIwfv6c7,9
389,You are paying millions of dollars of taxes in Russia to fund their war,False,Environmental,Cu9YIwfv6c7,52
390,"Regardless of how you want to spin it, your continued tolerance of and refusal to show condemnation of, not only the ferocious Russian invasion of Ukraine and now the revelation that you support conscription of individuals into an army proven to committing WAR CRIMES is beyond belief. This is a traitorous stain upon Unilever that will never be washed away.",False,Environmental,Cu9YIwfv6c7,59
391,"So you guys not only sponsoring terrorism, but also actually allow yiu employees to go and commit war crimes🤦",False,Environmental,Cu9YIwfv6c7,8
392,Supporting murder of civilians in 🇺🇦 Ukraine. Get out of Russia now,False,Environmental,Cu9YIwfv6c7,5
393,😂😂😂😂😂😂,False,Environmental,Cu9YIwfv6c7,2
394,#russiaosaterroriststate,False,Environmental,Cu9YIwfv6c7,20
395,You have to be banned from all normal countries,False,Environmental,Cu9YIwfv6c7,7
396,"Unilever, are you ok??!! STOP SUPPORTING TERRORIST STATES! Stop funding the genocide and distraction of Ukraine! #russiaisaterroriststate",False,Environmental,Cu9YIwfv6c7,17
397,When the reel about how you are supporting genocide in Ukraine?🤔,False,Environmental,Cu9YIwfv6c7,8
398,Yoy are also supporting the ruzzian war machine,False,Environmental,Cu9YIwfv6c7,11
399,"#Boycott Ben and Jerrys ice cream, Dove and all Unilever products! They are sponsoring terrorism against the Ukrainian people. All the poor children. The fact that Unilever is ok with all of this just shows the consumers this company cares about nothing more then money. If they're ok knowing all of us can see how blatantly they dont care about Russia raging war and terror on Ukraine, imagine what other terrible things they turn a blind eye to in conjunction with they're products! Slava Ukraine!!",False,Environmental,Cu9YIwfv6c7,19
400,https://www.theguardian.com/business/2023/jul/23/unilever-comply-russian-conscription-law-staff-called-up?CMP=Share_iOSApp_Other,False,Environmental,Cu9YIwfv6c7,3
401,Also supporting Russia. Shame on you!,False,Environmental,Cu9YIwfv6c7,31
402,Morally bankrupt corporation that puts profit before humanity. Your taxes in russia fund their genocidal war in Ukraine.,False,Environmental,Cu9YIwfv6c7,27
403,"Just to let you know: myself, as a German consumer, absolutely fed up with your policy regard russian invasion in Ukraine. Stop brown-nosing towards war criminal Putin. Take a look into other multinational companies and leave Russia as well! Otherwise you're still contributing to Putins war crimes by financing this dictature.",False,Environmental,Cu9YIwfv6c7,10
404,Collaborators ruZZian fashizm,False,Environmental,Cu9YIwfv6c7,10
405,How are you supporting Russian brutality in Ukraine? Unilever is the epitome of corporate evil.,False,Environmental,Cu9YIwfv6c7,11
406,Shame on you! Supporting the invasion and genocide of Russia is disgusting. I'm not gonna buy anything of you in the future,False,Environmental,Cu9YIwfv6c7,13
407,Filthy corporation. Would you work with nazis then?,False,Environmental,Cu9YIwfv6c7,8
408,@unilever SHAME‼️ funding putins war @unilever paying taxes to ruZZia funding missiles on Ukraine 🇺🇦 World 🌎 BOYCOTT @unilever @dove @oreo 🤮 blood 🩸 on your hands @oreo where is your conscience putting profit before human lives 😭🇺🇦,False,Environmental,Cu9YIwfv6c7,4
409,War criminals. #unileverfundswar,False,Environmental,Cu9YIwfv6c7,9
410,Unilever's hands are soaked in the blood of murdered women and children. Unilever had absolutely no sense of shame whatsoever. Unilever - you disgust everyone with a conscience.,False,Environmental,Cu9YIwfv6c7,17
411,Garbage compan. Pro-genocide. Boycott!!! #standwithukraine,False,Environmental,Cu9YIwfv6c7,13
412,But you support those killing Ukraine shame shame shame on you,False,Environmental,Cu9YIwfv6c7,9
413,Disgusting brand,False,Environmental,Cu9YIwfv6c7,10
414,Do one of how you’re supporting Putin kill innocent Ukrainians,False,Environmental,Cu9YIwfv6c7,2
415,Cowards have turned off the comments on Unilever Russia page It’s time to sanction Unilever and boycott their products,False,Environmental,Cu9YIwfv6c7,5
416,Unilever makes me sick 🤮,False,Environmental,Cu9YIwfv6c7,10
417,How's the profit making in Russia? #russiaisterroriststate,False,Environmental,Cu9YIwfv6c7,10
418,"you are war profiteers, not innovators.",False,Environmental,Cu9YIwfv6c7,11
419,@unilever out of Russia,False,Environmental,Cu9YIwfv6c7,9
420,"I am just informing Unilever that our Family, in total, is now boycotting all Unilever Brands. Your Corporation has become irrelevant to our buying power. Your behaviour is repulsive & reprehensible. 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️😡😡",False,Environmental,Cu9YIwfv6c7,12
421,"Now do how you support Russia in their raping, killing and kidnappning of children.",False,Environmental,Cu9YIwfv6c7,14
422,#boycottunilever,False,Environmental,Cu9YIwfv6c7,9
423,#boycottunilever 🤢🤮,False,Environmental,Cu9YIwfv6c7,8
424,Next create an instagram reel on how you are supporting war in Ukraine by paying £££ in taxes in Russia. Thanks,False,Environmental,Cu9YIwfv6c7,13
425,"you are co-responsible for death of thousands Ukrainians, Unilever. This blood is on you",False,Environmental,Cu9YIwfv6c7,28
426,#boycottunilever,False,Environmental,Cu9YIwfv6c7,12
427,Boycott unilever products,False,Environmental,Cu9YIwfv6c7,10
428,DIVEST FROM RUSSIA #standwithukraine🇺🇦 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦#boycottunilever,False,Environmental,Cu9YIwfv6c7,10
429,Hey heard you guys are allowing thousands of workers to be conscripted into the Russian army for Ukraine war. Sustainable living my bottom.,False,Environmental,Cu9YIwfv6c7,8
430,🇺🇦🇺🇦🇺🇦,False,Environmental,Cu9YIwfv6c7,9
431,Boycott Unilever and it's support to putin's genocide,False,Environmental,Cu9YIwfv6c7,9
432,Boycotting all Unilever products. I refuse to fund a company that's funding the Russian war and allowing its employees to go and fight Ukraine.,False,Environmental,Cu9YIwfv6c7,35
433,Shame on you for supporting Russia in this time of Putin Tyrrany. No more of my san francisco money for you!,False,Environmental,Cu9YIwfv6c7,29
434,Allowing Russians to be conscripted,False,Environmental,Cu9YIwfv6c7,13
435,Putin lovers,False,Environmental,Cu9YIwfv6c7,11
436,Reconsider your position please.,False,Environmental,Cu9YIwfv6c7,6
437,Business in russia = ecocide! #russiaisaterroriststate #boycottunilever,False,Environmental,Cu9YIwfv6c7,30
438,Counts for little when you continue to trade in Russia and thus support genocide. Boycotted.,False,Environmental,Cu9YIwfv6c7,22
439,Banned in my house. I'll be sure to educate all and make stickers,False,Environmental,Cu9YIwfv6c7,13
440,Quit supporting Russia's war.,False,Environmental,Cu9YIwfv6c7,12
441,And exit Russia.,False,Environmental,Cu9YIwfv6c7,12
442,you are sponsor of terrorism!🩸🩸🩸🩸🩸,False,Environmental,Cu9YIwfv6c7,7
443,🩸🩸🩸🩸🩸🩸🩸🩸,False,Environmental,Cu9YIwfv6c7,7
444,Unilever 🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸,False,Environmental,Cu9YIwfv6c7,11
445,WOW What a Warmonger company.,False,Environmental,Cu9YIwfv6c7,5
446,A. You know this is bs. B. What kind of garbage company supports a war that is clearly wrong. Sends their employees off to go kill innocent people. Garbage. I'm going to look up everyone of your garbage brands and create awareness of your track record of supporting violence.,False,Environmental,Cu9YIwfv6c7,13
447,❤️❤️❤️❤️❤️👏🏽,False,Environmental,Cu9YIwfv6c7,0
448,Нaп.сал соoб///ение,False,Environmental,Cu9YIwfv6c7,0
449,❤️,False,Environmental,Cu9YIwfv6c7,0
450,Unilever still supporting #russiaisaterroriststate,False,Environmental,Cu9YIwfv6c7,0
451,Вбивці,False,Environmental,Cu9YIwfv6c7,0
452,"Unilever is funding a war, so not buy their products, their hands are dirty with innocent blood",False,None,CvaHva_NpA9,23
453,Still supporting #russiaisaterroriststate with millions of dollars. Shame,False,None,CvaHva_NpA9,23
454,#russiaisaterroriststate . Stop support genocide,False,None,CvaHva_NpA9,14
455,Stop support #russiaisaterroriststate #russiaisaterroriststate #russiaisaterroriststate,False,None,CvaHva_NpA9,12
456,Unilever is a sponsor of terrorism!!!stop sponsoring russia!! Shame !,False,None,CvaHva_NpA9,7
457,"#unilever#russiaisaterroriststate this is totally insane, stop funding a war",False,None,CvaHva_NpA9,9
458,All the cleaning products in the world will not wash the blood of innocent Ukrainians off your hands.,False,None,CvaHva_NpA9,9
459,Stop supporting death ☠️💀,False,None,CvaHva_NpA9,8
460,"Unilever leverage funding off raping, murderous genocidal maniac! #BoycottUnilever",False,None,CvaHva_NpA9,9
461,#BoycottUnilever,False,None,CvaHva_NpA9,9
462,"Unilever, the sponsor of dead Ukrainian children. #unilever #unileversponsorofwar",False,None,CvaHva_NpA9,7
463,"I was upset when my wife came home with Ben & Jerry's. She was unaware our beloved brand was bought out by an evil corporation. She thought hippies still churned the product. I broke the bad news. She was unhappy and said her Chucky Monkey tasted awful, like charred civilian corpses. My Cherry Garcia had the aftertaste of rotting severed limbs. My wife has promised to no longer purchase Dove soap, Ben & Jerry's or Breyer's ice cream, or any products from UniEvil. I heard a Klondike bar is like swallowing war crimes these days.",False,None,CvaHva_NpA9,14
464,"Stop paying taxes to rusia, stop supporting war in Ukraine. Blood blood of innocent people is in your hands!!!!!",False,None,CvaHva_NpA9,10
465,Do you also have passion for genocide? Leave russian market and stop paying taxes in russia that kill Ukrainian civilians,False,None,CvaHva_NpA9,4
466,Ви вбивці,False,None,CvaHva_NpA9,6
467,Stop funding genocide,False,None,CvaHva_NpA9,2
468,"Shame, shame shame",False,None,CvaHva_NpA9,0
469,#boycottunilever,False,None,CvaHva_NpA9,13
470,Stop funding the war!!!,False,None,CvaHva_NpA9,4
471,stop terrorism🇺🇦,False,None,CvaHva_NpA9,4
472,🩸🩸🩸war sponsor🩸🩸🩸,False,None,CvaHva_NpA9,4
473,you support terrorists,False,None,CvaHva_NpA9,3
474,🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦,False,None,CvaHva_NpA9,8
475,Stop funding the war!,False,None,CvaHva_NpA9,0
476,🤮🤮🤮🤮🤮🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦,False,None,CvaHva_NpA9,3
477,👿👿👿🤡🤡🤡💩💩💩,False,None,CvaHva_NpA9,1
478,"So it's been six days since the last time I told guys about @mariana_castro_fxt_platform__ and I've now gone from $1,500 to $10,500 you guys really need to get on board, dead easy no experience neede",False,None,CvaHva_NpA9,1
479,SPONSOR OF GENOCIDE OF UKRAINIANS! 🤬❗️,False,None,CvaHva_NpA9,0
480,How about your partnership with Russia?,False,None,CvaHva_NpA9,0
481,😍😍😍😍😍😍,False,None,CvaHva_NpA9,0
482,angiiii😍😘😘😗,False,None,CsUJTtXrAcr,0
483,Maravilloso,False,None,CsUJTtXrAcr,1
484,Why are you not showing off your increased profits and ad spending in Russia despite promising to stop profits? Are you ashamed of funding the war?,False,None,CsUJTtXrAcr,2
485,Divino,False,None,CsUJTtXrAcr,1
486,❤️❤️,False,None,CsUJTtXrAcr,1
487,😍,False,None,CsUJTtXrAcr,1
488,"I got fixed my scabies skin desease only mix my bath water with salt,,would one of the Unilever soap get some anti virus skin such as scabies mix with salt,,such as pepsodent herbal on soap,shampo,detergent,etc,,thanks",False,None,CsUJTtXrAcr,1
489,❤️,False,None,CsUJTtXrAcr,1
490,You co-sign and fund rape and murder. 🇺🇦,False,None,CsUJTtXrAcr,0
491,Do you know that Unilever is a proud supporter of the terrorist regime in Russia? #russiaisaterroriststate,False,None,Cu4wv8YP0K7,10
492,Allowing Unilever employees to be conscripted into the RuZZian army to go commit genocidal atrocities in Ukraine. Is this a new innovative initiative you are proud of? History will judge you Unilever!,False,None,Cu4wv8YP0K7,14
493,Maybe you should care a bit less about scalp and a bit more about humanity before you send your employees off to go fight for Russia 🤮🤮🤮,False,None,Cu4wv8YP0K7,18
494,35 million to the Russian government so far that your company has paid out. You are helping finance the war against Ukraine. I hope your sales see the impacts from your decisions.,False,None,Cu4wv8YP0K7,12
495,Boycott. You support Russia's war.,False,None,Cu4wv8YP0K7,13
496,There is one market you shouldn't be proud of. Please leave russia,False,None,Cu4wv8YP0K7,19
497,For those who would prefer to use personal care products that don’t fund terrorism and rape you might want to give these other Unilver brands a miss.,False,None,Cu4wv8YP0K7,0
498,"A company that supports a regime that caused an environmental disaster on Ukraine , mined a nuclear power plant and who's soldiers rape and murder women and children. Hope you are proud of yourselves",False,None,Cu4wv8YP0K7,4
499,"Did you know Unilever operates in Russia, supporting the war against Ukraine #russiaisaterroriststate",False,None,Cu4wv8YP0K7,35
500,#boycottunilever,False,None,Cu4wv8YP0K7,5
501,I am trying to get in contact with your Wagner group. Can you please share me the contact details?,False,None,Cu4wv8YP0K7,10
502,"That's facinating, I did not know that. Did you know, social media posting person, that the company you work for pays taxes to the Russian regime, and is therefore partly responsible for the deaths of many tens of thousands of Ukrainian men, women and children? I'm sure they'd love to have a flake-free scalp, but they'd probably like to be alive even more.",False,None,Cu4wv8YP0K7,8
503,I'm sure the growth of your scalp care brands are a great source of comfort for the women and children being raped and murdered in Ukraine. Unilever has no sense of shame whatsoever. Boycott Unilever.,False,None,Cu4wv8YP0K7,24
504,I need the contact of sales representative in Nigeria. Thank you,False,None,Cu4wv8YP0K7,0
505,❤️👏,False,None,Cu4wv8YP0K7,0
506,"Just to let you know: myself, as a German consumer, absolutely fed up with your policy regard russian invasion in Ukraine. Stop brown-nosing towards war criminal Putin. Take a look into other multinational companies and leave Russia as well! Otherwise you're still contributing to Putins war crimes by financing this dictature.",False,None,Cu4wv8YP0K7,8
507,"I have a problem with the Russians in my country. Can you help with this? Probably not, because you sponsor and give them money for weapons from which they kill Ukrainians",False,None,Cu4wv8YP0K7,7
508,Boycott unilever products,False,None,Cu4wv8YP0K7,10
509,🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸,False,None,Cu4wv8YP0K7,5
510,Collaborators ruZZian fashizm,False,None,Cu4wv8YP0K7,4
511,@unilever why isn't child's life important fot you ???? You are sponsoring Russia ! You sponsor the terorrist country!,False,None,Cu4wv8YP0K7,6
512,"@unilever you still sell.products in Russia. Why do you support Russians who kidnapped 700,000 Ukrainian children?!",False,None,Cu4wv8YP0K7,17
513,#Unilever support terrorist russia. #stopsupportingterrorists,False,None,Cu4wv8YP0K7,6
514,please check dm,False,None,Cu4wv8YP0K7,0
515,Stop supporting Putin,False,None,Cu4wv8YP0K7,0
516,#boycottunilever,False,None,Cu4wv8YP0K7,0
517,💩💩💩💀💀💀🤡🤡🤡🇷🇺🇷🇺🇷🇺👿👿👿,False,None,Cu4wv8YP0K7,0
518,"Nenhum shampoo vai ser melhor do que Vital Ervas , Aquamarine e Colorama 😉",False,None,Cu4wv8YP0K7,0
519,Out of ruZZia NOW,False,None,Cu4wv8YP0K7,0
520,Love this!,True,social,CrLq5pBPcEc,1
521,❤️❤️,False,social,CrLq5pBPcEc,1
522,Native land,False,social,CrLq5pBPcEc,0
523,Racism is alive and well I see,False,social,CrLq5pBPcEc,0
524,I’m still smiling it’s been so beneficial trying something new. The step I took couldn’t be much better so glad I came across @kravetsfx_trade,False,social,CrLq5pBPcEc,0
525,"I’m really grateful also want to use this time to thank and appreciate #drbanlogun I was directed by someone who him has cure and help on YouTube for bringing back happiness by giving me a totally cure to my herpes and hpv. Thank you so much,please friends join me to thank him for what he has actually done for me and I pray to you all good life and good health,and most especially to you drbanlogun his page: @dr_banlogun7",False,social,CrLq5pBPcEc,0
526,Looking forward to it! ✨🙏🏾,True,social,Cq-5puKPQqb,1
527,Looking forward to it! ✨🙏🏾,False,social,Cq-5puKPQqb,2
528,🙌🙌🙌🔥,False,social,Cq-5puKPQqb,1
529,Is there ever gonna be a season of the white kitchen series?? No? Oh ok. What about every other culture and color? Yes? Oh that's a little weird.,False,social,Cq-5puKPQqb,5
530,Jade !!!,False,social,Cq-5puKPQqb,0
531,💀corny,False,social,Cq-5puKPQqb,6
532,Humans I suppose,False,social,Cq-5puKPQqb,0
533,No,False,social,Cq-5puKPQqb,3
534,I hope the people in the car are all right.,False,social,Cq-5puKPQqb,2
535,Nope,False,social,Cq-5puKPQqb,15
536,Imma make one for the whites😋,False,social,Cq-5puKPQqb,7
537,No,False,social,Cq-5puKPQqb,4
538,What for?,False,social,Cq-5puKPQqb,3
539,Nope.,False,social,Cq-5puKPQqb,11
540,No,False,social,Cq-5puKPQqb,0
541,Here we go - year 3!!! Good luck everyone.,True,social,CuzQjXhP0zP,3
542,We exist to help break barriers that keep Black cooking out of culinary pop culture by celebrating Black culinary talent and their stories.,False,social,CuzQjXhP0zP,3
543,Another year down! 🙌🏽,False,social,CuzQjXhP0zP,3
