ID,Text,Is_Activism,Category,Post_Id,Like_Count
354,What an incredible experience to be a part of this ❤️,False,None,CvkaF_ipOJg,16
355,IT’S FINALLY OUT ! 💖 Grateful and honored to have been part of this project and meet such beautiful souls there (hi girlsss) THANK YOU @nikewomen for having me on set and I hope that everyone will feel inspired and empowered by this masterpiece ✨,False,None,CvkaF_ipOJg,19
356,@yanessagomes CONGRATS!! This is so huge!💕,False,None,CvkaF_ipOJg,1
357,Omg amazing 🔥🔥🔥 @supernoodlerach,False,None,CvkaF_ipOJg,7
358,🔥🔥🔥🔥😮‍💨,False,None,CvkaF_ipOJg,3
359,👨🏾‍🍳 💋 🤌🏾,False,None,CvkaF_ipOJg,2
360,So good 😍,False,None,CvkaF_ipOJg,2
361,😍😍😍,False,None,CvkaF_ipOJg,2
362,Amazing 💕,False,None,CvkaF_ipOJg,3
363,Inspiring! Makes me wanna move!,False,None,CvkaF_ipOJg,1
364,🔥❤️stunning,False,None,CvkaF_ipOJg,1
365,❤️❤️❤️,False,None,CvkaF_ipOJg,6
366,👏❤️,False,None,CvkaF_ipOJg,4
367,I see you allahumabarik 👀❤️ @intysar,False,None,CvkaF_ipOJg,4
368,FINALLY 😍❤️🙌🏽,False,None,CvkaF_ipOJg,8
369,@idiley @intysar I’m so proud to see such icons. 🏆,False,None,CvkaF_ipOJg,4
370,❤️,False,None,CvkaF_ipOJg,12
371,real world ✨nike✨,False,None,CvkaF_ipOJg,3
372,Yes @supernoodlerach!!!! 🔥🔥🔥,False,None,CvkaF_ipOJg,12
373,Did you see the Queen @intysar ? ✨,False,None,CvkaF_ipOJg,7
374,Go oaaafffff @dinaashersmith 🚀🚀💫💫,False,None,CvkaF_ipOJg,2
375,"I ordered shoes from your nike official site, but they do not appear in my orders section, what is the reason?",False,None,CvkaF_ipOJg,1
376,Imagine having a wife who can do that,False,None,CvkaF_ipOJg,5
377,👊🥊💪🥋🧘‍♂️,False,None,CvkaF_ipOJg,3
378,❤️❤️❤️,False,None,CvkaF_ipOJg,1
379,👏👏👏,False,None,CvkaF_ipOJg,1
380,🔥🔥🔥🔥🔥🔥🤩🤩🤩,False,None,CvkaF_ipOJg,1
381,🔥,False,None,CvkaF_ipOJg,1
382,Wow!!,False,None,CvkaF_ipOJg,5
383,❤️❤️❤️,False,None,CvkaF_ipOJg,2
384,Spotted @aurelielouisalex 🔥,False,None,CvkaF_ipOJg,6
385,🔥👏🔥👏 LAADDIESSS!!! 😍😍😍,False,None,CvkaF_ipOJg,2
386,Thankful to be part of this with the most amazing and talented Women! 💪🏻💥🎆Thank you @nikewomen for giving us this opportunity✌🏼🚺,False,None,CvkaF_ipOJg,3
387,Obsessed,False,None,CvkaF_ipOJg,6
388,A masterpiece 🥹❤️👏🏾,False,None,CvkaF_ipOJg,2
389,❤️❤️❤️❤️,False,None,CvkaF_ipOJg,3
390,Nice,False,None,CvkaF_ipOJg,4
391,@alexgazha1 🫀🔝🏋🏻🫀,False,None,CvkaF_ipOJg,1
392,❤️❤️ beautiful 🙏,False,None,CvkaF_ipOJg,4
393,🔥🙌❤️,False,None,CvkaF_ipOJg,7
394,Cool 🙌,False,None,CvkaF_ipOJg,2
395,💪❤👌 top.,False,None,CvkaF_ipOJg,4
396,❤️,False,None,CvkaF_ipOJg,2
397,Beautiful production! It’s giving sunshine and joy,False,None,CvkaF_ipOJg,9
398,❤️‍🔥 LOVE IT ❤️‍🔥,False,None,CvkaF_ipOJg,4
399,😍😍,False,None,CvkaF_ipOJg,2
400,It’s giving leggings 🔥☄️,False,None,CvkaF_ipOJg,4
401,🙌,False,None,CvkaF_ipOJg,3
402,Nike🔥,False,None,CvkaF_ipOJg,3
403,👏👏👏👏👌👌👌👌,False,None,CvkaF_ipOJg,2
404,Yahh 👏🔥,False,None,CvkaF_ipOJg,2
405,🔥🔥🔥❤️❤️,False,None,CvkaF_ipOJg,2
406,chills,False,None,CvkaF_ipOJg,2
407,@intysar @idiley 🩷🩷🩷 SO PROUD !!!! beautiful inside and out,False,None,CvkaF_ipOJg,3
408,@yanessagomes 🔥🔥🔥,False,None,CvkaF_ipOJg,1
409,This is amazing 👏👏👏 @supernoodlerach,False,None,CvkaF_ipOJg,1
410,Is this damage control after allyson felix pregnancy debacle?,False,None,CvkaF_ipOJg,2
411,My WhatsApp number 9549482623💕,False,None,CvkaF_ipOJg,1
412,So u mean say if I buy this shoe I go fit dey climb pole like monkey 🔥😍,False,None,CvkaF_ipOJg,1
413,@yanessagomes 🔥👏🏽❤️,False,None,CvkaF_ipOJg,2
414,💞💞,False,None,CvkaF_ipOJg,1
415,@itsivypaulo proud.🤍,False,None,CvkaF_ipOJg,3
416,❤️🙌🔥,False,None,CvkaF_ipOJg,3
417,💦💦Agar free ho to story dekho💦,False,None,CvkaF_ipOJg,2
418,❤️ GENUINE HERE 🔥,False,None,CvkaF_ipOJg,2
419,ахуеть она делает крепко,False,None,CvkaF_ipOJg,3
420,😴,False,None,CvkaF_ipOJg,1
421,😍😍😍,False,None,CvkaF_ipOJg,1
422,"For all you interested in new music, one of the girls in the campaign is a famous Italian-Brazilian singer named Gaia (@gaiaofficial). Her second album Alma is incredible and you should definitely give it a listen ☺️",False,None,CvkaF_ipOJg,3
423,❤️❤️❤️❤️,False,None,CvkaF_ipOJg,1
424,@dpgp_fashion,False,None,CvkaF_ipOJg,1
425,😍,False,None,CvkaF_ipOJg,1
426,@yanessagomes You look amazing ! 😍,False,None,CvkaF_ipOJg,2
427,😍,False,None,CvkaF_ipOJg,1
428,👏👏👏👏🔥🔥🔥😍😍😍,False,None,CvkaF_ipOJg,2
429,😍❤️🔥,False,None,CvkaF_ipOJg,1
430,🤟🤟🤟🥰🤩🥰🤩🤩🥰🥰🥰😎🥰😎🥰😎🥰😊🥰😊🥰😊🥰😊🥰😊🥰😊🥰😊🥰😊🥰😊🥰😊🥰😊😘😘😍😘😍😘😍😘😘😍😘😍😘😍😘😍😘😘😍😘😍😘😍😘😍😘😍😘😍😘😍😘😍😘😍😘😍😘😍🥰😘🥰😘🥰😘🥰😘🥰😘🥰😘😊😊🤟😊🤟😊🤟😊🤟😊🤟😊😊😊🤟😊🤟😊🤟😊🤟😊🤟😊🤟😊😊🤟🤩🤩❤❤❣❣❤😈❣❣❣❤❤😍❤😍❤❤😍❤😍❣😍❤😍❣🥰❣🥰❣❣🥰❣🥰❣🥰❣🥰❣🥰❣❣🥰❣🥰❣❣🥰❤🥰❤🥰❣🥰❣🥰🥰😊😊🥰😊🥰😊🥰😎🥰😎😎🥰😎🥰😎🥰😎🥰🤟😎😎🤟😎🤟😎🤟😎🤟😎🤟😎🤟😎😎🤟😎🤟😎😎🥰😎🥰😎🥰😎🥰😎🥰😎🥰😎love you Nike,False,None,CvkaF_ipOJg,2
431,👄💖👄💖👄👄👄🍓👄👄👄💖👄💖💖🥵👄💖👄❤️👄❤️👄❤️❤️👄❤️👄👄❤️,False,None,CvkaF_ipOJg,1
432,🔥,False,None,CvkaF_ipOJg,2
433,🔥,False,None,CvkaF_ipOJg,2
434,🔥🔥🔥,False,None,CvkaF_ipOJg,1
435,😍😍😍,False,None,CvkaF_ipOJg,1
436,👏👏🙌🙌🙌🙌,False,None,CvkaF_ipOJg,1
437,❤️❤️,False,None,CvkaF_ipOJg,1
438,🔥🔥,False,None,CvkaF_ipOJg,1
439,Good working women⚘🤍,False,None,CvkaF_ipOJg,2
440,❤️,False,None,CvkaF_ipOJg,1
441,Perfect 😍😍😍👏👏👏,False,None,CvkaF_ipOJg,1
442,❤️❤️❤️,False,None,CvkaF_ipOJg,1
443,😍❤️,False,None,CvkaF_ipOJg,1
444,🔥,False,None,CvkaF_ipOJg,1
445,🔥,False,None,CvkaF_ipOJg,1
446,Nice,False,None,CvkaF_ipOJg,1
447,🥵,False,None,CvkaF_ipOJg,0
448,"I think i will kill my self soon, Honestly at this point of life i don't see my self getting any better. Every single day is getting worser and harder😭, i wish i was someone's favourite person and i could talk to someone about how i really feel but i just know no body cares at the end of the day, i feel like everyone is going to tell me that it is not serious but i just can't make it anymore 💔",False,None,CvkaF_ipOJg,0
449,is this Drake??,False,None,CvkaF_ipOJg,0
450,My girls @ionhinte @chong.kwong @solangeedias 💖💖💖🔥🔥🔥🔥,False,None,CvkaF_ipOJg,0
451,😢,False,None,CvkaF_ipOJg,0
452,A pior experiência que eu tive foi comprar pelo site da Nike! Horrível a forma robótica q eles colocam p suporte. Vc n consegue falar por tel e nem por email. Tentando resolver uma situação e n mim dá opção de resolver.,False,None,CvkaF_ipOJg,0
453,👏👏👏👏,False,None,CvkaF_ipOJg,0
454,"Primeira compra realizada no site e já tenho uma decepção!!! Cancelaram meu pedido sem dar satisfação e pior, o site não atualiza o status pra que eu tenha o valor pago devolvido!!",False,None,CvkaF_ipOJg,0
455,🙌,False,None,CvkaF_ipOJg,0
456,Jade split on pole+dancers.. finally🔥🔥🔥🙌🙌🙌🙌🙌,False,None,CvkaF_ipOJg,0
457,@beeshiddengems,False,None,CvkaF_ipOJg,0
458,@beeshiddengems the girl on the pole,False,None,CvkaF_ipOJg,0
459,❤️,False,None,CvkaF_ipOJg,0
460,Nike la marque des champions 👊,False,None,CvkaF_ipOJg,0
461,"Hello my good friend, I am the author and designer of nft on OpenC website. If you want more cool NFTs, you can buy my work on the OpenC site and support my Instagram page. My NFTs are Monkeys are posted on Instagram with interesting stories and shopping links, you can see and buy them. I hope you like my nfts because they are really interesting🦧🔥🤍❗️🛜➿🧒",False,None,CvkaF_ipOJg,0
462,🔥🔥,False,None,CvkaF_ipOJg,0
463,Amaaaazing! 😍😍😍,False,None,CvkaF_ipOJg,0
464,Wow so intense! Nike is on the move.,False,None,CvkaF_ipOJg,0
465,❤️,False,None,CvkaF_ipOJg,0
466,چرا افرادی تیر خیلی قوی ورزش آنان خوب فوق الدست,False,None,CvkaF_ipOJg,0
467,🔥🔥🔥🔥🔥🔥👌👌,False,None,CvkaF_ipOJg,0
468,@nikewomen @nike @nikesportswear you know if you wanted to send some of those extra plus-size media boxes to me just let me know. My P. O. Box is real easy to send to y'all! Just let me know! 🤣🤣🤷🏾‍♀️🤷🏾‍♀️🥰🥰,False,None,CvkaF_ipOJg,0
469,🔥,False,None,CvkaF_ipOJg,0
470,🔥,False,None,CvkaF_ipOJg,0
471,Thanks,False,None,CvkaF_ipOJg,0
472,Why there is no white ppl?!,False,None,CvkaF_ipOJg,0
473,@chong.kwong the baddest💜🌹🧜🏼‍♀️,False,None,CvkaF_ipOJg,0
474,More blackness,False,None,CvkaF_ipOJg,0
475,🔥🔥🔥,False,None,CvkaF_ipOJg,0
476,😍😍😍😍😍😍,False,None,CvkaF_ipOJg,0
477,🔥,False,None,CvkaF_ipOJg,0
478,🔥,False,None,CvkaF_ipOJg,0
479,🇵🇹🇵🇹🇵🇹 streets! 🤩,False,None,CvkaF_ipOJg,0
480,👏🏾Obsessed 😍,False,None,CvkaF_ipOJg,0
481,Guys Follow me please and be blessed,False,None,CvkaF_ipOJg,0
482,Can I be in an ad @nikewomen,False,None,CvkaF_ipOJg,0
483,Bravo @rita_ferrazz 👏,False,None,CvkaF_ipOJg,0
484,So if I get that exact Nike outfit…would it power me to climb a light pole,False,None,CvkaF_ipOJg,0
485,Brutal,False,None,CvkaF_ipOJg,0
486,Wow 😻😻😻,False,None,CvkaF_ipOJg,0
487,Gyatt,False,None,CvkaF_ipOJg,0
488,Beautiful! Wow! 😍,False,None,CvkaF_ipOJg,0
489,@nike sign Manchester United kit deal,False,None,CvkaF_ipOJg,0
490,حبيبي الله يجزاك خير على هذا المجهود,False,None,CvkaF_ipOJg,0
491,4 Wo.Antworten,False,None,CvkaF_ipOJg,0
492,🔥,False,None,CvkaF_ipOJg,0
493,I need these 🥰🥰,False,None,CvkaF_ipOJg,0
494,😍sexproducts18,False,None,CvkaF_ipOJg,0
495,❤️❤️❤️,False,None,CvkaF_ipOJg,0
496,❤️❤️❤️❤️❤️❤️,False,None,CvkaF_ipOJg,0
497,🔥🔥🔥,False,None,CvkaF_ipOJg,0
498,✌️✌️👍👍,False,None,CvkaF_ipOJg,0
499,😍😍😍😍,False,None,CvkaF_ipOJg,0
500,❤️,False,None,CvkaF_ipOJg,0
501,Recently bought trainers Nike Pegasus 39 and after a marathon on 10 km was very disappointed with this model. These trainers are not designed for running more 10km. You can run less 10 km.,False,None,CvkaF_ipOJg,0
502,🔥,False,None,CvkaF_ipOJg,0
503,🙌,False,None,CvkaF_ipOJg,0
504,🔥🔥🔥🔥🔥,False,None,CvkaF_ipOJg,0
505,☑️🌿,False,None,CvkaF_ipOJg,0
506,😍😍😍😍😍,False,None,CvkaF_ipOJg,0
507,🔥🔥🔥,False,None,CvkaF_ipOJg,0
508,😐😐,False,None,CvkaF_ipOJg,0
509,👍,False,None,CvkaF_ipOJg,0
510,👌🏾👌🏾👌🏾,False,None,CvkaF_ipOJg,0
511,"Hello, I have a stone in the shape of your logo, answer me and I will send a photo of this stone.",False,None,CvkaF_ipOJg,0
512,❤️❤️❤️❤️,False,None,CvkaF_ipOJg,0
513,😍😍👏,False,None,CvkaF_ipOJg,0
514,Very nice ❤️,False,None,CvkaF_ipOJg,0
515,Please follow me,False,None,CvkaF_ipOJg,0
516,😘😘😈😈😈👌👌👌,False,None,CvkaF_ipOJg,0
517,🎖,False,None,CvkaF_ipOJg,0
518,😍🇮🇳,False,None,CvkaF_ipOJg,0
519,😍❤❤🔥,False,None,CvkaF_ipOJg,0
520,🖤♥💯,False,None,CvkaF_ipOJg,0
521,🥵😍🔥🔥,False,None,CvkaF_ipOJg,0
522,👺👺👺👺👺👺👺👺👺👺,False,None,CvkaF_ipOJg,0
523,🔥⚡,False,None,CvkaF_ipOJg,0
524,❤😍💞🔥🔥🔥🔥🔥,False,None,CvkaF_ipOJg,0
525,🙌🙌🙏,False,None,CvkaF_ipOJg,0
526,😉✊✊,False,None,CvkaF_ipOJg,0
527,😂❤😂❤😂,False,None,CvkaF_ipOJg,0
528,😍🌷💙🐯♥💚😍❤,False,None,CvkaF_ipOJg,0
529,🖤♥🖤,False,None,CvkaF_ipOJg,0
530,🥵🥵🔥🔥🔥,False,None,CvkaF_ipOJg,0
531,🔥🚫🚫,False,None,CvkaF_ipOJg,0
532,😃🙂😈,False,None,CvkaF_ipOJg,0
533,❣❣👌👌,False,None,CvkaF_ipOJg,0
534,🔥🔥❤😍,False,None,CvkaF_ipOJg,0
535,👌👍💓😍😂😂,False,None,CvkaF_ipOJg,0
536,🤪🤪😂😂,False,None,CvkaF_ipOJg,0
537,🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯,False,None,CvkaF_ipOJg,0
538,🥰🤩🤩🤩🤩,False,None,CvkaF_ipOJg,0
539,🔥❤😘✨,False,None,CvkaF_ipOJg,0
540,🤙🤙💯,False,None,CvkaF_ipOJg,0
541,❤✨😘,False,None,CvkaF_ipOJg,0
542,❤✨😘,False,None,CvkaF_ipOJg,0
543,💛🖤,False,None,CvkaF_ipOJg,0
544,👏🏻💰❤,False,None,CvkaF_ipOJg,0
545,"Your post was very great, one more thing I wanted to add was the arrangement of your blood, which makes the environment of the house look smaller or bigger.",False,None,CvkaF_ipOJg,0
546,👏,False,None,CvkaF_ipOJg,0
547,❤️,False,None,CvkaF_ipOJg,0
548,خدایی یکبارم هم شده گوش کن,False,None,CvkaF_ipOJg,0
549,🔥🙌,False,None,CvkaF_ipOJg,0
550,❤️,False,None,CvkaF_ipOJg,0
551,🔥,False,None,CvkaF_ipOJg,0
552,🔥,False,None,CvkaF_ipOJg,0
553,"I know it's hard, but I believe that one day you will be able to overcome this addiction of reading other people's comments! Thanks for the attention 😒",False,None,CvkaF_ipOJg,0
554,❤️,False,None,CvkaF_ipOJg,0
555,😍🔥❤️🔥😍,False,None,CvkaF_ipOJg,0
556,She so fellix ble talented nike modo u re every thing,False,None,CvkaF_ipOJg,0
557,В каждом рекламном ролике снимают только темнокожих девушек. На это уже не возможно смотреть.,False,None,CvkaF_ipOJg,0
558,"Шукаю дірект менеджера,за подробицями заходь до мене на сторінку!",False,None,CvkaF_ipOJg,0
559,🔥 beautiful!,False,None,CvkaF_ipOJg,0
560,👏,False,None,CvkaF_ipOJg,0
561,NIKE sempre junto de nós!!!,False,None,CvkaF_ipOJg,0
562,Wow,False,None,CvkaF_ipOJg,0
563,DM us📩@star_recoreds 1M💝,False,None,CvkaF_ipOJg,0
564,😍,False,None,CvkaF_ipOJg,0
565,Unfollow,False,None,CvkaF_ipOJg,0
566,Tag these fine women,False,None,CvkaF_ipOJg,0
567,É verdade que a @nike patrocina o @djongador ? Aquele que fez um vídeo espancando um Homem sob a justificativa de ser Patriota???,False,None,CvkaF_ipOJg,0
568,🙏❤️,False,None,CvkaF_ipOJg,0
569,🔥,False,None,CvkaF_ipOJg,0
570,❤️,False,None,CvkaF_ipOJg,0
571,i no can English only 莆田鞋 是平替nike太贵,False,None,CvkaF_ipOJg,0
572,يا شيعة آل محمد (ص) لقد ظهر اليماني,False,None,CvkaF_ipOJg,0
573,💪,False,None,CvkaF_ipOJg,0
574,elisangela.,False,None,CvkL0Jqr9NG,0
575,"Primeira compra realizada no site e já tenho uma decepção!!! Cancelaram meu pedido sem dar satisfação e pior, o site não atualiza o status pra que eu tenha o valor pago devolvido!!",False,None,CvkL0Jqr9NG,1
576,😍😍😍,False,None,CvkL0Jqr9NG,2
577,it's so nice.,False,None,CvkL0Jqr9NG,3
578,This is 🔥🔥🔥,False,None,CvkL0Jqr9NG,5
579,only brand that doesnt sexualise women,False,None,CvkL0Jqr9NG,18
580,The best in history⚘🤍💯,False,None,CvkL0Jqr9NG,4
581,🔥🔥🔥,False,None,CvkL0Jqr9NG,7
582,Owaaa!!!⚡️⚡️⚡️,False,None,CvkL0Jqr9NG,3
583,Loving the hoodie 😍,False,None,CvkL0Jqr9NG,6
584,😈😈😈,False,None,CvkL0Jqr9NG,3
585,😍😍😍😍😍😍,False,None,CvkL0Jqr9NG,3
586,nike i ordered a tech flece a black one and you sent me a black one of these new unreleased one,False,None,CvkL0Jqr9NG,2
587,🔥🔥🔥,False,None,CvkL0Jqr9NG,5
588,"Does anyone out there have the Romaleo 4s? If so, do they run true to size, and can you run in them?",False,None,CvkL0Jqr9NG,3
589,❤️,False,None,CvkL0Jqr9NG,3
590,🦋,False,None,CvkL0Jqr9NG,0
591,🔥🧠,False,None,CvkL0Jqr9NG,9
592,🔥,False,None,CvkL0Jqr9NG,3
593,Omg such hype 👀🔥,False,None,CvkL0Jqr9NG,2
594,Amazing😍,False,None,CvkL0Jqr9NG,2
595,Ayeeeeeeeee🦾,False,None,CvkL0Jqr9NG,4
596,🥷 🥷 TECH TECH,False,None,CvkL0Jqr9NG,1
597,Let’s go!,False,None,CvkL0Jqr9NG,6
598,🔥🔥🔥🔥🔥🔥🔥,False,None,CvkL0Jqr9NG,1
599,😍😍😍,False,None,CvkL0Jqr9NG,1
600,🖤🤎💚,False,None,CvkL0Jqr9NG,3
601,Bolo.fim.,False,None,CvkL0Jqr9NG,1
602,💓💓💓,False,None,CvkL0Jqr9NG,5
603,🖤🤎💚,False,None,CvkL0Jqr9NG,3
604,🙌🙌❤️,False,None,CvkL0Jqr9NG,1
605,❤️😮,False,None,CvkL0Jqr9NG,2
606,🔥,False,None,CvkL0Jqr9NG,1
607,😍❤️😍,False,None,CvkL0Jqr9NG,2
608,Wooooo,False,None,CvkL0Jqr9NG,2
609,Nike is nice,False,None,CvkL0Jqr9NG,3
610,اول,False,None,CvkL0Jqr9NG,2
611,😍🔥😍,False,None,CvkL0Jqr9NG,2
612,👏,False,None,CvkL0Jqr9NG,1
613,😍❤️😍,False,None,CvkL0Jqr9NG,1
614,Just do it👉,False,None,CvkL0Jqr9NG,7
615,Girls inbox,False,None,CvkL0Jqr9NG,2
616,4 Wo.Gefällt 7 MalAntworten,False,None,CvkL0Jqr9NG,0
617,A little bully piques curiosity.,False,None,CvkL0Jqr9NG,3
618,❤️,False,None,CvkL0Jqr9NG,1
619,👏👏👏👏 👊❤️,False,None,CvkL0Jqr9NG,1
620,@nyjah,False,None,CvkL0Jqr9NG,1
621,👏,False,None,CvkL0Jqr9NG,1
622,👏,False,None,CvkL0Jqr9NG,1
623,..,False,None,CvkL0Jqr9NG,1
624,.,False,None,CvkL0Jqr9NG,1
625,.,False,None,CvkL0Jqr9NG,1
626,د,False,None,CvkL0Jqr9NG,1
627,.طفح,False,None,CvkL0Jqr9NG,1
628,Ganti pemain ganti model,False,None,CvkL0Jqr9NG,1
629,عن الصادق (ع): قبل قيام القائم خمس علامات محتومات: #اليماني والسفياني والصيحة وقتل النفس الزكية والخسف بالبيداء.,False,None,CvkL0Jqr9NG,0
630,Very nice,False,None,CvkL0Jqr9NG,1
631,💯👏🏻,False,None,CvkL0Jqr9NG,1
632,🔥,False,None,CvkL0Jqr9NG,1
633,Promote it on @Tennessee_community,False,None,CvkL0Jqr9NG,1
634,🔥,False,None,CvkL0Jqr9NG,1
635,🔥🔥🔥🔥🔥😍😍😍😍😍😍,False,None,CvkL0Jqr9NG,1
636,Nice video,False,None,CvkL0Jqr9NG,1
637,Haryanvi,False,None,CvkL0Jqr9NG,1
638,❤️,False,None,CvkL0Jqr9NG,1
639,❤️,False,None,CvkL0Jqr9NG,1
640,❤️🙌🔥,False,None,CvkL0Jqr9NG,1
641,سلام دوستان گلم همین سه ماه ی پیش متوجه شدم برادرم درگیر یه چی شده خانواده ی ما خیلی در عذاب بودن من بهش شک کرده بودم چون همسرش بهم یه چیزایی میگفت ولی باورم نمیشد میگفت همیشه تا ساعت ۱۲ ظهر خوابه بعدش که تا ساعت ۵ صبح بیداره بدجور دیگه نگم براتون باهاش صحبت کردم گفتم داداش بیا ببرمت دکتر درمانت کنم اصلا زیر بار نمیرفت داشتم توی اینستاگرام میچریختم یهو یه پیجی دیدم که میگفت بدون اینکه خودش بخواد ترک میکنه خیلی برام عجیب بود ولی دل رو زدم به دریا باهاش صحبت کردم روش بهم گفت منم انجام دادم الان برادرم نزدیک ۴۰ روزه هیچی مصرف نمیکنه خداروشکر خواستم بگم در نا امیدی بسی امید هست,False,None,CvkL0Jqr9NG,0
642,Just nike baby 🔥❤️,False,None,CvkL0Jqr9NG,1
643,👀,False,None,CvkL0Jqr9NG,1
644,God bless you for helping me out @Madison_exchange_1 for guiding me to the next phase of life🎊,False,None,CvkL0Jqr9NG,1
645,💙♥️💗,False,None,CvkL0Jqr9NG,1
646,💙♥️💗,False,None,CvkL0Jqr9NG,1
647,I see you @naomiosaka 😍😍,False,None,CvkL0Jqr9NG,3
648,❤️,False,None,CvkL0Jqr9NG,2
649,🔥,False,None,CvkL0Jqr9NG,4
650,❤️,False,None,CvkL0Jqr9NG,2
651,🔥,False,None,CvkL0Jqr9NG,1
652,🔥,False,None,CvkL0Jqr9NG,2
653,take love 🥰🥰,False,None,CvkL0Jqr9NG,2
654,nike,False,None,CvkL0Jqr9NG,3
655,🔥,False,None,CvkL0Jqr9NG,2
656,😍,False,None,CvkL0Jqr9NG,3
657,🔥,False,None,CvkL0Jqr9NG,2
658,❤️❤️❤️,False,None,CvkL0Jqr9NG,2
659,Nice ✨️,False,None,CvkL0Jqr9NG,3
660,😘 Always Available 😘,False,None,CvkL0Jqr9NG,4
661,x🔥,False,None,CvkL0Jqr9NG,2
662,👊🥊💪🥋,False,None,CvkL0Jqr9NG,3
663,❤️,False,None,CvkL0Jqr9NG,2
664,👀🔥🔥,False,None,CvkL0Jqr9NG,3
665,Amazon thriller,False,None,CvkL0Jqr9NG,1
666,😮😮,False,None,CvkL0Jqr9NG,2
667,❤️😘,False,None,CvkL0Jqr9NG,2
668,🔥,False,None,CvkL0Jqr9NG,2
669,🦋 نازی خانم💫دانـشجو🧿🦋بـامـــاســـاژ✨0919.423.5631,False,None,CvkL0Jqr9NG,1
670,https://youtu.be/JYkovj1ZtYE,False,None,CvkL0Jqr9NG,0
671,nice!,False,None,CvkL0Jqr9NG,0
672,🔥🔥,False,None,CvkL0Jqr9NG,0
673,🔥🔥🔥🔥,False,None,CvkL0Jqr9NG,0
674,🔥,False,None,CvkL0Jqr9NG,0
675,https://www.fiverr.com/s/dE8oPY,False,None,CvkL0Jqr9NG,0
676,the tech fire🔥,False,None,CvkL0Jqr9NG,0
677,@wemby i see you,False,None,CvkL0Jqr9NG,0
678,❤️,False,None,CvkL0Jqr9NG,0
679,❤️,False,None,CvkL0Jqr9NG,0
680,Check us out,False,None,CvkL0Jqr9NG,0
681,😢,False,None,CvkL0Jqr9NG,0
682,😍,False,None,CvkL0Jqr9NG,0
683,😮,False,None,CvkL0Jqr9NG,0
684,We,False,None,CvkL0Jqr9NG,0
685,👍👍,False,None,CvkL0Jqr9NG,0
686,Dm vc only xx xx,False,None,CvkL0Jqr9NG,0
687,Dm vc only xx xx,False,None,CvkL0Jqr9NG,0
688,🔥🔥🔥🔥🔥🔥🔥,False,None,CvkL0Jqr9NG,0
689,❤️❤️❤️❤️,False,None,CvkL0Jqr9NG,0
690,❤️,False,None,CvkL0Jqr9NG,0
691,😍,False,None,CvkL0Jqr9NG,0
692,☑️,False,None,CvkL0Jqr9NG,0
693,😐😐,False,None,CvkL0Jqr9NG,0
694,🔥🔥🔥🔥,False,None,CvkL0Jqr9NG,0
695,❤️,False,None,CvkL0Jqr9NG,0
696,🔥🔥🔥🔥🔥love,False,None,CvkL0Jqr9NG,0
697,🙌💃🔥🔥,False,None,CvkL0Jqr9NG,0
698,😩😩❤❤,False,None,CvkL0Jqr9NG,0
699,❤💫🙌🏻🤟🏻,False,None,CvkL0Jqr9NG,0
700,😍😘😘😍,False,None,CvkL0Jqr9NG,0
701,❤🔥🔥🔥🔥,False,None,CvkL0Jqr9NG,0
702,💔💔💔😭😭😭,False,None,CvkL0Jqr9NG,0
703,😘😘🤘🎉,False,None,CvkL0Jqr9NG,0
704,😲😲🇪🇸,False,None,CvkL0Jqr9NG,0
705,🔥💯🤟,False,None,CvkL0Jqr9NG,0
706,🏃🏃🏃🏃🏃💪💪💪💪💪💪,False,None,CvkL0Jqr9NG,0
707,💖💖🔥✨,False,None,CvkL0Jqr9NG,0
708,❤❤❤😍😍🎈,False,None,CvkL0Jqr9NG,0
709,🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙂🙂🙂,False,None,CvkL0Jqr9NG,0
710,🔥🔥💪💪😎,False,None,CvkL0Jqr9NG,0
711,🔥🔥🔥🔥🔥😎😎😍😍,False,None,CvkL0Jqr9NG,0
712,👀❤💋,False,None,CvkL0Jqr9NG,0
713,🔥🌼,False,None,CvkL0Jqr9NG,0
714,☺👀,False,None,CvkL0Jqr9NG,0
715,💫🌛💜😍,False,None,CvkL0Jqr9NG,0
716,💙💙💙🧿,False,None,CvkL0Jqr9NG,0
717,🔥🔥🔥⚡💯😈,False,None,CvkL0Jqr9NG,0
718,✨💕💓,False,None,CvkL0Jqr9NG,0
719,😴❤,False,None,CvkL0Jqr9NG,0
720,🔥🥰🔥🥰🔥🥰,False,None,CvkL0Jqr9NG,0
721,😭🤣🤣🤣,False,None,CvkL0Jqr9NG,0
722,😂🤣🤣🤣,False,None,CvkL0Jqr9NG,0
723,😎😎😎👍👍👍,False,None,CvkL0Jqr9NG,0
724,🧕,False,None,CvkL0Jqr9NG,0
725,😍😍😘😘😘🥰😘😘😘😘,False,None,CvkL0Jqr9NG,0
726,😕❤❤❤,False,None,CvkL0Jqr9NG,0
727,https://youtu.be/F55XLX22ilg,False,None,CvkL0Jqr9NG,0
728,😍,False,None,CvkL0Jqr9NG,0
729,❤️,False,None,CvkL0Jqr9NG,0
730,Top,False,None,CvkL0Jqr9NG,0
731,👏🔥,False,None,CvkL0Jqr9NG,0
732,🔥🔥,False,None,CvkL0Jqr9NG,0
