ID,Text,Is_Activism,Category,Post_Id,Like_Count
225,You guys have terrible costumer service I WANT MY REFUND FOR THIS SCARY UBER TRIP! Investigation is not enough I DIDNT PAY FOR A SCARY EXPERIENCE,False,political,CvSR1ysN0hq,0
226,"Worst quality, worst drivers, worst prices,worst availability",False,political,CvSR1ysN0hq,0
227,Uber my ride is 19 minutes with traffic it's 23 so why you made me pay 28 because the driver took the wrong way and made me get to my work after 32 minutes and I'm the one who pay it,False,political,CvSR1ysN0hq,0
228,Please stop it uber we don't tell driver what road to tale so they do it on purpose taking the wrong way and made you late to work,False,political,CvSR1ysN0hq,0
229,So you starting again,False,political,CvSR1ysN0hq,0
230,"In Türkiye they send private messages to drivers pay double???? Otherwise, it will be canceled, especially for the Arabs😈😈😈",False,political,CvSR1ysN0hq,0
231,They have the worst and weakest support system,False,political,CvSR1ysN0hq,0
232,"I always drive late at night. But the night is always full of unstable factors. It was just before two o'clock in the morning when I got a pick-up request outside a bar. When I got to the gate, a third person came up and kicked my car and insulted me. As soon as I got out of the car, I called the police and left the perpetrator behind. Passenger waiting to board and report to Uber that I am having an altercation with a third party. Later, the passenger canceled the ride, and Uber's security team called me, asked me to provide what happened, and permanently deactivated my account. I don't think it's my fault. In fact, I've been working at Uber for a year now. My rating is consistently above 4.97 and I drive over 4000 trips in a year. Uber deactivated my account, no one really knew what was going on, and the customer reported me to Uber without even getting in the car. At this point, I lost my means of earning a living just because I met a madman on the road",False,political,CvSR1ysN0hq,0
233,Let’s raise more money for Ukraine so the wealthy politicians can launder it in their accounts🫠,False,political,CvSR1ysN0hq,0
234,"Hello Uber team! As an artist, I am thrilled to connect with your innovative company. Your commitment to revolutionizing transportation and providing convenient rideshare services is truly remarkable. I would be honored to collaborate with Uber on a sand art project that visually celebrates the impact of your platform in connecting people and empowering mobility. Together, we can create a captivating artwork that showcases the convenience, accessibility, and efficiency of Uber's services. Let's use the medium of sand art to convey the message of seamless travel experiences and the positive influence Uber has on modern urban living.",False,political,CvSR1ysN0hq,0
235,"Uber is illegal and on top of that they block your account without giving you any reason, don't use this application anymore",False,political,CvSR1ysN0hq,0
236,@uber i need a ride,False,political,CvSR1ysN0hq,0
237,"Your driver in Charleston SC raped me before “offering” a hotel for me to sleep at and when I took that deal so I could gather my thoughts and figure out how horrible the situation was, he also had me kicked out of the hotel and if you check all cameras you would see exactly what I am speaking on. You are hiring predators.",False,political,CvSR1ysN0hq,0
238,"Please check your messages and help our business change our address we have reached out, sent many emails. Please help 🙏",False,political,CvSR1ysN0hq,0
239,🙌,False,political,CvSR1ysN0hq,0
240,"Nos motoristas da @uber_br praticamente passando fome,",False,political,CvSR1ysN0hq,0
241,"UBER @uber_br I hope to hear back from you ASAP, otherwise I will go to the police to report the case! I want my package back!!!!",False,political,CvSR1ysN0hq,0
242,"@uber deveria criar vergonha na cara e melhorar para os motoristas que rala dia, noite , madrugada, e descontar até 50% de uma corrida. Parar de por corrida de 5,57$ vocês deveriam era ter vergonha! Valorizem esses trabalhadores que estão correndo atrás do pão de cada dia honestamente e ainda tem que aguentar uns passageiros que 🚯🤮 !",False,political,CvSR1ysN0hq,0
243,Deveríamos boicotar vcs pela discriminação em atendimento aos parceiros. Quem não consegue ser pró que se vire né ? Espero encontrar alguém que trabalhe na Uber pra ver se consegue sair do meu carro.,False,political,CvSR1ysN0hq,0
244,@uber allowed me to rent a car from @hertz with a pending criminal background check and when I was unable to drive and ask for my money back they told me they would only reimburse me 208 of 404 car rental and only after the terrible third party background @checkrinc approves my background check which they have extended perpetually. Uber is holding my money hostage,False,political,CvSR1ysN0hq,0
245,Uber has a very poor customer support and grievance redressal approach.,False,political,CvSR1ysN0hq,0
246,UBER EAT ARE THEIVES THEY TAKE YOUR MINEY AND NEBER DELIVER THE GOOD THEN THEY DENY YOU A REFUND DO NOT USE THEM,False,political,CvSR1ysN0hq,0
247,Worst comes to worst company ever in US. Dont use it ever! They dont care about drivers! They dont care about safety! They care about money only!,False,political,CvSR1ysN0hq,0
248,"No se dan cuenta que si pierden algo a uber no le interesa devolvértelo ni tienen empatía por querer ayudarte, llevo días pidiéndole el número de un conductor porque se me quedó algo en el carro y uber no tiene números se hacen los desentendidos, YA NO USEN UBER",False,political,CvSR1ysN0hq,0
249,"Fui bloqueado pela Uber e nunca mais, não recomendo esse aplicativo!",False,political,CvSR1ysN0hq,0
250,COMPANY OF SCAMMERS. I reported the driver in a timely manner but you turned a deaf ear and collected the money. SCAMMERS. Help with the money that is stolen from customers.😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,False,political,CvSR1ysN0hq,0
251,"This issue is never resolved. I don't understand, we have to beg to work for you, this monopoly will have to end.",False,political,CvSR1ysN0hq,0
252,"Hello, I am a driver, I have been driving for Uber for 5 years. I have a question that I hope you will answer. Does Toyota Corolla Cross 2023 xle Hybrid SUV have Confort and Uber Green service options or not? If not, why?",True,workplace,CvPzhVNAvpA,7
253,"I was charged twice for a trip completed on June 15. I am still complaining through customer support, till the date for a reimbursement. In my perspective this is steeling money.",False,workplace,CvPzhVNAvpA,5
254,Uber service is not good Blocked my account without any warning,False,workplace,CvPzhVNAvpA,10
255,"I love uber,have been driving on uber for 3years plus but I funked up and my account was blocked,its good to drive on uber",False,workplace,CvPzhVNAvpA,1
256,I just messaged you guys need help with order,False,workplace,CvPzhVNAvpA,2
257,Uber Blocked my account 😡😡😡,False,workplace,CvPzhVNAvpA,4
258,Nem a mínima a Uber da para o cliente.,False,workplace,CvPzhVNAvpA,1
259,Uber not helpful for drivers,False,workplace,CvPzhVNAvpA,12
260,"Hello Uber, I am an Uber driver with three years of driving experience. I'm at Los Angeles International Airport. I do not have any violations. My account cannot accept orders from LAX. Please help me to solve this problem. Thank you so much. I chatted with many customer service staff and said that my account is fine and there is no violation.",False,workplace,CvPzhVNAvpA,2
261,Ya are the worst I wait over an hr to be picked up and got denied. I will never book Uber again,False,workplace,CvPzhVNAvpA,0
262,"Unsatisfied for all New york drivers, %90 do not speak english and can not read the traffic signs. Most are even illegal aliens.",False,workplace,CvPzhVNAvpA,0
263,I've been trying to reach someone in customer service. All I can get is a bot who won't listen to my case. Can you give me an email for someone in customer service?,False,None,CvKu1MfAo2V,2
264,"I travel over 3,000 miles/year in Ubers…mostly for work…how do you not make printing receipts any easier…yet?? It takes too much time and too many clicks to get a one page receipt",False,None,CvKu1MfAo2V,1
265,As a 5.0 rated driver I still can’t for the life of me understand why us drivers aren’t protected from false claims from passengers even when we have dash cams. In our Facebook group there is proof of the same passenger making false claims against us drivers and smiling in our face. We deal with the inconvenience of temporary deactivation until it’s resolved and this is my sole income. So unfair that we aren’t protected by Uber!,False,None,CvKu1MfAo2V,22
266,Love that this is an option! Makes it so convenient 😎,False,None,CvKu1MfAo2V,4
267,👎🏼 not reserved and drivers cancel just before pick up for airport,False,None,CvKu1MfAo2V,2
268,We need round trip reservation,False,None,CvKu1MfAo2V,4
269,Don’t even know why a company (Uber) which worth billions dollars will have no way to help and solve driver and rider’s issue in an emergency way even though it’s their fault.,False,None,CvKu1MfAo2V,5
270,A company that is so well known worldwide and discriminates against people who want to work with them with some mistake that in the past could be made hiding in a said external security agency that denies or approves drivers in Colombia,False,None,CvKu1MfAo2V,0
271,Yesss 🔥🔥,False,None,CvKu1MfAo2V,1
272,Why is uber charging me twice and purposely misunderstand when I try to explain,False,None,CvKu1MfAo2V,2
273,please show destinations in NYC ! Asap,False,None,CvKu1MfAo2V,1
274,👏,False,None,CvKu1MfAo2V,2
275,🔥👏,False,None,CvKu1MfAo2V,1
276,"Hi Uber, pleeeeease pronounce yourself against the recent homophobic attack that happened in Guatemala city.",False,None,CvKu1MfAo2V,0
277,Por que Uber quiere cobrar más por los viajes que los choferes y deliberi?,False,None,CvKu1MfAo2V,1
278,🔥,False,None,CvKu1MfAo2V,1
279,I ordered the bag and received the bag but I can't go online please help,False,None,CvKu1MfAo2V,2
280,Everyone should be aware that Uber charges cleaning fees without proof. Apparently drivers can just claim you did a mess and send random photos of anything dirty that doesnt belong to your drive. I just got charged 100€ on top and my dad and i are 100% sure we didnt do anything while the driver didnt even complain about anything. A week later i notice 100€ charged on top without any notification.,False,None,CvKu1MfAo2V,0
281,"@uber O pai das minhas filhas esqueceu a mochila delas com os documentos, somos de outro aEstado não será fácil fazer outrooos, tem medicação de uso contínuo, itens pessoais importantes. APESAR DE TERMOS FEITOS OS TRÂMITES CORRETOS NÃO TIVEMOS RESPOSTAS!!! MINHA FILHA NÃO TÁ DORMINDO BEM SEM O BICHINHO DE PELÚCIA DELA. SEJAM MAIS HUMANOS, RESOLVAM NOSSO PROBLEMA POR FAVOR!!!",False,None,CvKu1MfAo2V,1
282,Bom dia! Estou bloqueada p vcs! Pq paguei duas vzs e o motoristas ficaram co meu dinheiro! Por favor filma as.viagens o q não.podene pagar e depois precisar retorna com uma.mae de 92. anos.e.nao xonsegii pq os motorista ficaram com dinheiro!!,False,None,CvKu1MfAo2V,1
283,No privado ninguém me responde? Estou bloqueada até hoje p causa dos motorista de vcs! Meu dinheiro é dizimado e meu juiz papai não falta!,False,None,CvKu1MfAo2V,1
284,Quando eu iniciei na plataforma como motorista parceiro eu tinha uma visão totalmente diferente do que é a realidade hoje. Sempre dei o melhor de mim pela empresa.,False,None,CvKu1MfAo2V,1
285,"I'm a taxi driver in Turkey. For some reason I don't know, my uber driver application was blocked for no reason. When I try to get dedtek, your turkey uber authorities don't even know about my disability. They make different charges each time, please can you start an investigation on my account @uber",False,None,CvKu1MfAo2V,1
286,Drivers are canceling far too freely lately. What is going to be done about that? The full purpose of this service is to take a passenger from point A to point B. If that’s too much of an inconvenience then one should not be working for a driving service.,False,None,CvKu1MfAo2V,5
287,@uber gente eu recomendo que vcs nunca mais peguem uber . DEU problema NO SISTEMA DA UBER e eles estão me cobrando novamente por uma viagem ja paga . Eu ja mandei diversos comprovantes mostrando que a viagem que eles falam que eu não paguei está paga sim e eles se RECUSAM A RESOLVER MEU PROBLEMA FALANDO QUE JA TEM MAIS DE 45 dias E N DA PRA FAZER ND . Porém o erro está no sistema deles que até SEGUNDA a viagem está CONSTANDO COMO PAGA,False,None,CvKu1MfAo2V,2
288,@cait.z.odonovan 👀,False,None,CvKu1MfAo2V,1
289,"I always drive late at night. But the night is always full of unstable factors. It was just before two o'clock in the morning when I got a pick-up request outside a bar. When I got to the gate, a third person came up and kicked my car and insulted me. As soon as I got out of the car, I called the police and left the perpetrator behind. Passenger waiting to board and report to Uber that I am having an altercation with a third party. Later, the passenger canceled the ride, and Uber's security team called me, asked me to provide what happened, and permanently deactivated my account. I don't think it's my fault. In fact, I've been working at Uber for a year now. My rating is consistently above 4.97 and I drive over 4000 trips in a year. Uber deactivated my account, no one really knew what was going on, and the customer reported me to Uber without even getting in the car. At this point, I lost my means of earning a living just because I met a madman on the road",False,None,CvKu1MfAo2V,1
290,@uber driver SURCHARGED ME FOR NO REASON AND UBER DOES NOT EVEN TRY TO FIND OUT WHETHER I WAS ROBBED OR NOT,False,None,CvKu1MfAo2V,0
291,👏👏👏,False,None,CvKu1MfAo2V,2
292,Your app navigation is trash,False,None,CvKu1MfAo2V,3
293,"Thanks @uber for having the most useless customer services ever. You not just charged my card wrongly as also are taking more then 30 days to get my problem fixed. I am impressed with your lack of procedures when it comes to cross border problems , honestly depressing",False,None,CvKu1MfAo2V,1
294,"If you have any issues concerning your Uber account, Kindy massage us",False,None,CvKu1MfAo2V,1
295,"Unsatisfied for all New york drivers, %90 do not speak english and can not read the traffic signs. Most are even illegal aliens.",False,None,CvKu1MfAo2V,1
296,Muchas por contactarse conmigo.. les escribiré por privado,False,None,CvKu1MfAo2V,0
297,You still have many problems to resolve in your app.,False,None,CvKu1MfAo2V,0
298,@uber algún número para aclarar dudas,False,None,CvKu1MfAo2V,0
299,❤️,False,None,CvKu1MfAo2V,0
300,😢,False,None,CvKu1MfAo2V,0
301,🗑️,False,None,CvKu1MfAo2V,0
302,🙌,False,None,CvKu1MfAo2V,0
303,😭😭😭😭😭😭😭,False,None,CvKu1MfAo2V,0
304,"Total waste of money. I Uber reserved for my wedding day to get to my photoshoot location on time. My Uber driver was 20 mins late, can only cancel up to an hr of your ride or else you get charged the cancellation fee. Even tried to get my money back by explaining the situation. Total bs on telling me sorry I had to wait longer then my predicted eta. Wtf the point of mentioning a eta when I reserved a ride to be at my location at an exact time if I get some eta bs.",False,None,CwfuVNRgDMv,3
305,"Uber Corp wants us to use the audio recording using our voice. They are getting stricter, and we don't get paid enough! Do the math when putting gas and subtract what you make, we really don't make enough with gas prices, groceries going up, utilities, and people that have family. And they complained that there aren't enough drivers by getting stricter by a second. Carrying animals in our vehicles, and know audio recording 🤦‍♀️ Ya let's all go on strick! Stop making drivers to audio record without consent. In other words, California is a two-party consent state, meaning it is illegal to record a conversation without all parties' consent. So I don't agree to this.",False,None,CwfuVNRgDMv,4
306,When there is reserve drivers have to be online 40 min ago and in that 40 min we are getting almost no rides sitting in the car for nothing.,False,None,CwfuVNRgDMv,6
307,I love this reserve a ride feature! It’s especially great for early morning trips to the airport.,False,None,CwfuVNRgDMv,5
308,Hey what’s up with the prop 22 delay? It’s been 6 days gs,False,None,CwfuVNRgDMv,6
309,Make sure to tip driver this uber app doesn’t care for fuel cost,False,None,CwfuVNRgDMv,4
310,"awful app never got my refund from a trip I didn't even did , they cancelled the trip and the money never came back",False,None,CwfuVNRgDMv,6
311,"I have a problem account, I can't get online. I've been trying to contact Uber for two years but they don't solve my problem. the computer always answers me the same thing “we are trying to solve your problem”. Bad service.🥵",False,None,CwfuVNRgDMv,2
312,Why do I receive discounts for a city I don’t live in?,False,None,CwfuVNRgDMv,2
313,Uber company is a very poor quality and insecure company.,False,None,CwfuVNRgDMv,12
314,Suporte não ajuda em nada. Você já foram melhor. Estão perdendo a qualidade.,False,None,CwfuVNRgDMv,4
315,"Minha conta foi bloqueada e me falaram que foi devido aos termos de uso e foi bloqueada permanentemente. Falaram para acessar de outro aparelho, acessei e não conseguir solicitar viagem. Minha conta foi invadida e nem criando outra conseguir. Péssimo atendimento.",False,None,CwfuVNRgDMv,0
316,"Hey guys! Today I wanna teach you how to buy a A5 Premium Vague Steak 🥩 from your favorite prime steakhouse for only $3.5 ! First sign up for UberEats as a driver, 2.wait until you receive an order from an expensive prime steakhouse, 3.go pick it up for the upfront fare of $3.5 and start driving towards the drop off location, 4.then all of a sudden turn off your phone and act like something happened to your internet connection or mobile device and completely vanish! 5.Wait until customer contacts Uber and complains about his/her order being delayed and the order cancellation notice 6. Enjoy your couple hundred dollar meal for the discounted price of $3.5! This is exactly what happened to my order earlier and I’m writing this comment while eating some homemade scrambled egg instead! I love Uber 😍",False,None,CwfuVNRgDMv,2
317,"Well I had a really bad experience with Uber recently and it made me realise how bad their service is. I was waiting for Uber with 3 kids all under 10, one being just 1 year old and as I was about to open the door of the Uber car to get in and my 9 year old did the same the Uber driver drove off. I had my 1 year old on the other hand. My kids and I could have seriously got hurt and my 9 year old is now scared to get in any Uber cars. When I made a complaint they took the matter very lightly and all I was told was they are dealing with the incident and closed the case. The customer service line is bad too. It’s like you’re talking to a machine and they keep repeating the same thing! I am very disappointed at their service. If this happened it could happen to anyone else with kids. @uber",False,None,CwfuVNRgDMv,3
318,Meu seguro do carro dobrou o valor. Foi pra R$5000. Vcs iram seguir baixando os valores? Na minha cidade uma viagem de 13km pagava 22 reais. Estão pagando 14. Ta uma putaria isso,False,None,CwfuVNRgDMv,2
319,Vergonha a baixas taxas aqui em fortaleza ce os motoristas rodando de graça bem dizer né dona Uber,False,None,CwfuVNRgDMv,5
320,"Bonjour, je voulais savoir pour quelle raison la fonctionnalité « Réserve » ne fonctionne pas partout ? Il y’a des endroits où on ne peut pas l’utiliser.",False,None,CwfuVNRgDMv,1
321,"@uber jelly in customer service did nothing to resolve my issue, do you regularly cut your paying customers off over $ 1.01?",False,None,CwfuVNRgDMv,1
322,Mi experiencia ha sido MALISIMA esta semana!!,False,None,CwfuVNRgDMv,1
323,This and his company is a very poor quality and insecure company. It's a total dump. Computing does not help at all when you are looking for. And they're being very tough.,False,None,CwfuVNRgDMv,4
324,I am a Uber driver but only dispatch Uber XL aim NYC,False,None,CwfuVNRgDMv,0
325,Uber! Melhorem as taxas dos seus motoristas 💵💸🤌,False,None,CwfuVNRgDMv,1
326,"Greetings! many people work with forged documents. As a result, hourly wages fell. they link to the account a debit card that they buy in stores. to prevent this, I would recommend that you do not connect debit cards that are sold in stores.",False,None,CwfuVNRgDMv,3
327,@uber I attempted to book a future uber at 7 or 8pm and its not allowing me to do so. Whats the issue is future rides not allowed?,False,None,CwfuVNRgDMv,1
328,O boicote é o mínimo que esses mercenários merecem,False,None,CwfuVNRgDMv,1
329,To much airport,False,None,CwfuVNRgDMv,1
330,Pelo menos não chamou o Uber X,False,None,CwfuVNRgDMv,1
331,Im so glad I own my own taxi I see all these uber dweebs in there little priuses ain't no way I could have my luxury cars driving for Uber but I do enjoy blowing past your Uber drivers on my way to the bank,False,None,CwfuVNRgDMv,1
332,Worst company to drive with I can barley afford to pay for my gas. No one is using your app. Dodger games concerts there is no surge. During traffic hours no surge. People leaving bad reviews just to get a free ride. DONT DRIVE FOR UBER!!!,False,None,CwfuVNRgDMv,1
333,Uber refuses to tell its drivers where the customer wants to go even though they have this information,False,None,CwfuVNRgDMv,5
334,Guys I think she’s tryna go to the airport,False,None,CwfuVNRgDMv,26
335,Thank God you MADE IT TO THE AIRPORT 😂😂😂😂,False,None,CwfuVNRgDMv,8
336,All the way to the airport??? Best day ever!!!,False,None,CwfuVNRgDMv,4
337,@uber did an AI write the script for this?,False,None,CwfuVNRgDMv,1
338,What’s an airport?,False,None,CwfuVNRgDMv,3
339,Where did she need to go? i didn't catch it,False,None,CwfuVNRgDMv,1
340,😂😂😂,False,None,CwfuVNRgDMv,1
341,Like an essay from a 7 year old.,False,None,CwfuVNRgDMv,2
342,Related to Kamala Harris?,False,None,CwfuVNRgDMv,1
343,Can you do another on going to lululemon?,False,None,CwfuVNRgDMv,1
344,Congratulations ! You did it.,False,None,CwfuVNRgDMv,1
345,Sounds just like our Vice President without the cackle laugh at the end.,False,None,CwfuVNRgDMv,3
346,Uber South Africa is useless rather catch bolt,False,None,CwfuVNRgDMv,0
347,Why?????,False,None,CwfuVNRgDMv,0
348,Forgot your ticket?,False,None,CwfuVNRgDMv,0
349,Kamala’s doppelgänger,False,None,CwfuVNRgDMv,0
350,Cambada de vida fácil,False,None,CwfuVNRgDMv,0
351,Quem vai pagar será os passageiros,False,None,CwfuVNRgDMv,0
352,Vou boicotar cada um,False,None,CwfuVNRgDMv,0
353,"You must be related to Kamela Harris, the way you talk!",False,None,CwfuVNRgDMv,0
354,I love your services 😍😍,False,None,CwfuVNRgDMv,0
355,Black cab>>>,False,None,CwfuVNRgDMv,0
356,I thought she was going to the zoo,False,None,CwfuVNRgDMv,0
357,@uber You need to pay more attention to your customer base. Why is the pricing on reserve almost 2x the normal cost…and the drivers show up later than requested. Get the CX dialed in.,False,None,CwfuVNRgDMv,1
358,I am so happy for you,False,None,CwfuVNRgDMv,0
359,"Last week Friday, 8/4 at around 6 to 7PM.",False,None,Cvz3MiFgUDe,0
360,"Uber I agreed to a fare of $18.08 for your driver to pick me up from my home and take me to the west end. Instead your driver took me on a convoluted route and dropped me off in a completely different part of the city. He asked me to call another driver who never arrived. I called a third driver who could not find me and I hailed a taxi cab to complete the trip, an hour late to my destination by this point, and incurring multiple cancellation fares, plus an additional taxi fare. And you now refuse to refund me my fare and one of the cancellation fees? Unbelievable.",False,None,Cvz3MiFgUDe,0
361,"I have a problem with a Uber Colombia trip, you made a debit with my card twice, I’ve contacted you several times in the last month and you don't give me an answer.",False,None,Cvz3MiFgUDe,7
362,Awaiting a response as to why my account has been deactivated,False,None,Cvz3MiFgUDe,3
363,I love you Uber and I appreciate your services and by the way my daughter attends Howard University 🙏🏾,False,None,Cvz3MiFgUDe,4
364,"Hola, hace semanas que estoy reclamando que me emitan mis facturas por los viajes que hice y están incumpliendo. Ya no sé más que hacer , son un desastre",False,None,Cvz3MiFgUDe,2
365,"Hi folks, Uber’s customer service is embarrassing. I’ve had two accounts blocked for no reason and living in a country where language is barrier. They don’t care, haven’t cared or even tried to fix it. I’ve now after 6 weeks resorted to social media as I have young kids… and have no other options.",False,None,Cvz3MiFgUDe,6
366,If you want to write your own letter,False,None,Cvz3MiFgUDe,0
367,Dose any of your customers service speak English or understand English?! Such un helpful platform… 🤦🏽‍♂️,False,None,Cvz3MiFgUDe,1
368,"I saw on the news that in penvilannya uber recorded the audios of the driver and rider, this confirms what I have been saying for more than a month that you deactivated my account due to false reports and that you know that many people are making false reports and even so They deactivate our driver accounts, in my case I sent video evidence and they don't even want to reactivate my account. drivers deserve better treatment",False,None,Cvz3MiFgUDe,9
369,My account was blocked for absolutely no reason! The customer service is lacking as I have no received a response as to why my account was randomly blocked,False,None,Cvz3MiFgUDe,2
370,You guys are charging me for something I never used. Who can I speak with this is very upsetting you guys are charging my credit card.,False,None,Cvz3MiFgUDe,0
371,I have an issue to be resolved. I never used Uber wallet but the money has been automatically deducted from my wallet,False,None,Cvz3MiFgUDe,2
372,@uber Hello. Funny things are happening with the app. I can no longer see how many minutes the driver is from.me and also the estimate of the trip. This just started happening from yesterday . What exactly is going on?,False,None,Cvz3MiFgUDe,2
373,"@uber I forgot my wig on an Uber go ride and your driver Chinedum Kizito confirmed he had it when Uber did a 3 way call, but since then he’s not been picking up and someone else just picked and claims it’s a wrong number. Please treat this @uber",False,None,Cvz3MiFgUDe,1
374,Uber driver facing issues. Support staff not helpful !! 😡,False,None,Cvz3MiFgUDe,4
375,Please check DM as you overcharged me,False,None,Cvz3MiFgUDe,5
376,The primary duty of an Uber driver is to provide safe and reliable transportation to passengers. This involves: Picking up passengers at their requested location and taking them to their destination. Following all local traffic laws and regulations.,False,None,Cvz3MiFgUDe,1
377,Mta/toll prices going up + gas going up and Uber doesn’t even raise the minimum wich is 5.69 SMH .!!,False,None,Cvz3MiFgUDe,4
378,San Fransisco❤️,False,None,Cvz3MiFgUDe,1
379,Motorista pegou minhas coisas,False,None,Cvz3MiFgUDe,0
380,Darth Vader,False,None,Cvz3MiFgUDe,1
381,Washington DC,False,None,Cvz3MiFgUDe,1
382,"Vidor, Texas?",False,None,Cvz3MiFgUDe,1
383,"@uber am tired of people slamming my car door, I got sign in my 3 car window ""PLEASE DONT MY CAR DOO"" and people are still doing it .... am getting frustrated am not driving an old car .. my car is a 2018 Toyota Camry XSE",False,None,Cvz3MiFgUDe,1
384,@uber one of your drivers tried to blackmail me for money for him to return my phone!,False,None,Cvz3MiFgUDe,2
385,@uber no one cares,False,None,Cvz3MiFgUDe,1
386,"Whatever the city is, Uber still taking more than 55%",False,None,Cvz3MiFgUDe,1
387,Os Pais de @larissamanoela aprendeu com a mamãe Uber como administra as comissões do trabalho dela.,False,None,Cvz3MiFgUDe,1
388,@uber 👎,False,None,Cvz3MiFgUDe,2
389,Uber the most suitable and reliable company to work with,False,None,Cvz3MiFgUDe,1
390,Eu tenho um problema com a uber,False,None,Cvz3MiFgUDe,2
391,Why won't you take my @visa card when I used it before?,False,None,Cvz3MiFgUDe,1
392,Uber refuses to tell its drivers where the customer is going too even though they have this information,False,None,Cvz3MiFgUDe,2
393,DC but I shouldn't participate since I'm a native Washingtonian,False,None,Cvz3MiFgUDe,4
394,Dc the alphabet streets give it away.,False,None,Cvz3MiFgUDe,3
395,DC of course.😍,False,None,Cvz3MiFgUDe,3
396,Washington DC,False,None,Cvz3MiFgUDe,5
397,"It has been under construction since 2018, so that must be an old vid.",False,None,Cvz3MiFgUDe,1
398,That is Compton,False,None,Cvz3MiFgUDe,3
399,Chi town,False,None,Cvz3MiFgUDe,1
400,St Louis,False,None,Cvz3MiFgUDe,1
401,Denver,False,None,Cvz3MiFgUDe,1
402,District of Columbia aka DC,False,None,Cvz3MiFgUDe,4
403,Washington DC,False,None,Cvz3MiFgUDe,1
404,Spain?,False,None,Cvz3MiFgUDe,1
405,Washington DC,False,None,Cvz3MiFgUDe,2
406,Washington DC,False,None,Cvz3MiFgUDe,5
407,Chicago,False,None,Cvz3MiFgUDe,2
408,DC.,False,None,Cvz3MiFgUDe,1
409,Washington DC?,False,None,Cvz3MiFgUDe,1
410,Washington DC,False,None,Cvz3MiFgUDe,2
411,Washington DC,False,None,Cvz3MiFgUDe,1
412,😮😮😮😍😍,False,None,Cvz3MiFgUDe,1
413,So where did they move the homeless to? How did they get the streets cleaned up .,False,None,Cvz3MiFgUDe,1
414,DC all the way,False,None,Cvz3MiFgUDe,1
415,Definitely not a democrat run city.,False,None,Cvz3MiFgUDe,3
416,Washington Dc,False,None,Cvz3MiFgUDe,1
417,Cleveland?,False,None,Cvz3MiFgUDe,1
418,can’t be detroit — you’re still alive!,False,None,Cvz3MiFgUDe,2
419,We are From Canad A Seven Eleven Taxi Inc,False,None,Cvz3MiFgUDe,0
420,Até agora não tive um retorno,False,None,Cvz3MiFgUDe,0
421,Über means what it means. In german.,False,None,Cvz3MiFgUDe,0
422,"It has been under construction since 2018, so that must be an old vid.",False,None,Cvz3MiFgUDe,0
423,I thought tRump said it was a dump,False,None,Cvz3MiFgUDe,0
424,The Hive,False,None,Cvz3MiFgUDe,0
425,The swamp,False,None,Cvz3MiFgUDe,0
426,Chocolate City,False,None,Cvz3MiFgUDe,0
427,"Washington DC, the smithsonian museum helped me so much to find the place 😂",False,None,Cvz3MiFgUDe,0
428,Didn't getting any response from uber,False,None,Cvz3MiFgUDe,0
429,Acct got hacked. No ubet staff have been helping me. Still can't sign in. Its always auto emails. Does this company ever help their customers?,False,None,Cu9knCVA0z0,8
430,"Olá bom dia! Poderiam verificar o App tem mais de meses que ele não aparece se o motorista está concluindo uma viagem, ele esta apresentando atualizações erradas de rota. Grata",False,None,Cu9knCVA0z0,4
431,"Hey, do you know that in Brazil are tow cities named Uberaba and Uberlândia, both in the state of Minas Gerais? Do you know that you blocked the Instagram of an local educational program in Uberlândia, named Uberhub? Do you know that many years before the existence of Uber as an driving app, this two cities had all kinds of small business named ""Ubersomething""?",False,None,Cu9knCVA0z0,6
432,How does a company as large as you not have a central lost and found drop off location? Why is your driver telling me to meet him at a strange location rather than dropping it to the pickup location as it was agreed on according to your customer service chat. How many law suits will you have before a good policy is created?,False,None,Cu9knCVA0z0,3
433,"I have added Uber Cash to my account, and I cannot request a ride nor order food. Your chat support kept telling me that someone would email me regarding my issue, I have yet to hear back from anyone. So disappointed.",False,None,Cu9knCVA0z0,2
434,Se o motorista cancelar uma viagem paga no débito vou ficar no prejuízo? Por quê querem devolver o valor somente após 7 dias em viagens canceladas? Quero reembolso imediato dos 30 reais debitados indevidamente.,False,None,Cu9knCVA0z0,4
435,"“Alright, who’s calling the BarbenUber?”",False,None,Cu9knCVA0z0,15
436,"Tive o valor da corrida descontado em minha conta, contudo a motorista não me buscou. Ela ficou dando voltas no local e cancelou. Ainda assim, o débito foi realizado e a Uber não o devolveu.",False,None,Cu9knCVA0z0,0
437,"99 pop tá ganhando mercado. Essa plataforma em vez de melhorar, tá piorando cada vez mais. Agora prende o dinheiro do cliente 👏",False,None,Cu9knCVA0z0,2
438,🙌❤️,False,None,Cu9knCVA0z0,1
439,Devolvam o perfil da Uberhub aí!,False,None,Cu9knCVA0z0,1
440,Respondas los dm!,False,None,Cu9knCVA0z0,1
441,"Please @uber return the @uberhub account on instagram, it's a reference to the name of our city and important social project here",False,None,Cu9knCVA0z0,4
442,@uber I have been trying to reach out to get help with Uber one membership I did not intentionally sign up for. It came across the screen WHILE I was attempted to confirm a ride and the button to ‘confirm membership’ looks the exact same. That is completely deceiving to customers and I want a refund!!!,False,None,Cu9knCVA0z0,2
